book_id,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count
3934,1420925806,9781420925810.0,William Blake,1789.0,Songs of Innocence and of Experience,Songs of Innocence and of Experience,en-US,4.11,26608
3935,312351623,9780312351620.0,Lisa Kleypas,2007.0,Sugar Daddy,"Sugar Daddy (Travises, #1)",en-US,4.0,31604
3936,394856392,9780394856390.0,"Stan Berenstain, Jan Berenstain",1983.0,The Berenstain Bears and the Messy Room,The Berenstain Bears and the Messy Room,en-US,4.16,27997
3937,141655484X,9781416554840.0,"Richard Bachman, Stephen King",2007.0,Blaze,Blaze,en-US,3.65,27673
3938,345363310,9780345363310.0,David Eddings,1988.0,Demon Lord of Karanda,"Demon Lord of Karanda (The Malloreon, #3)",en-US,4.05,30618
3939,500237514,9780500237520.0,"H.W. Janson, Anthony F. Janson",1962.0,History of Art,History of Art,eng,3.8,22146
3940,034551548X,9780345515480.0,Tess Gerritsen,2010.0,Ice Cold,"Ice Cold (Rizzoli & Isles, #8)",en-US,4.14,24651
3941,312156960,9780312156960.0,Bernard Cornwell,1995.0,The Winter King,"The Winter King (The Warlord Chronicles, #1)",eng,4.27,23540
3942,1593072945,9781593072940.0,Frank Miller,1993.0,Sin City: A Dame to Kill For,"Sin City, Vol. 2: A Dame to Kill For (Sin City, #2)",eng,4.16,23170
3943,738710180,9780738710180.0,Simone Elkeles,2007.0,Leaving Paradise,"Leaving Paradise (Leaving Paradise, #1)",eng,4.02,37323
3944,159182799X,9781591827990.0,Yukiru Sugisaki,1997.0,ディー・エヌ・エンジェル 1,"D.N.Angel, Vol. 1 (D.N.Angel, #1)",en-US,4.01,25247
3945,446604844,9780446604840.0,David Baldacci,1996.0,Total Control,Total Control,en-US,4.06,24438
3946,979528534,9780979528540.0,Karl Marlantes,2009.0,Matterhorn: A Novel of the Vietnam War,Matterhorn,eng,4.25,22525
3947,316057800,9780316057810.0,"Trenton Lee Stewart, Diana Sudyka",2008.0,The Mysterious Benedict Society and the Perilous Journey,"The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society, #2)",en-US,4.19,31395
3948,743484878,9780743484880.0,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1599.0,The Cronicle History of Henry the fift,Henry V,eng,3.87,29341
3950,553805460,9780553805470.0,Jordan Belfort,2007.0,The Wolf of Wall Street,The Wolf of Wall Street,eng,3.67,18289
3951,684815001,9780684815010.0,Dietrich Bonhoeffer,1937.0,Nachfolge,The Cost of Discipleship,eng,4.35,23544
3952,670026190,9780670026200.0,Amor Towles,2016.0,A Gentleman in Moscow,A Gentleman in Moscow,eng,4.37,33394
3953,1595581030,9781595581040.0,Michelle Alexander,2010.0,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,eng,4.49,23205
3954,486431681,9780486431680.0,"Knut Hamsun, George Egerton",1890.0,Sult,Hunger,eng,4.09,21394
3955,385350848,9780385350850.0,Cristina Henriquez,2014.0,The Book of Unknown Americans,The Book of Unknown Americans,eng,3.85,22461
3956,144240907X,9781442409070.0,Lauren DeStefano,2012.0,Fever,"Fever (The Chemical Garden, #2)",eng,3.79,37188
3957,312939000,9780312939010.0,Sue Grafton,1985.0,B is for Burglar,"B is for Burglar  (Kinsey Millhone, #2)",eng,3.83,32733
3958,316154857,9780316154860.0,Kate Atkinson,2008.0,When Will There Be Good News?,"When Will There Be Good News? (Jackson Brodie, #3)",en-US,3.97,25366
3959,1401215815,9781401215810.0,"Brian Azzarello, Lee Bermejo",2008.0,Joker,The Joker,eng,4.04,23033
3960,1401359795,9781401359800.0,"Sergei Lukyanenko, Andrew Bromfield",1998.0,Ночной дозор ,Night Watch (Watch #1),eng,3.97,25574
3961,385350813,9780385350820.0,Jenny Offill,2014.0,Dept. of Speculation,Dept. of Speculation,eng,3.72,20253
3962,451419928,9780451419930.0,Susan Meissner,2015.0,Secrets of a Charmed Life,Secrets of a Charmed Life,eng,4.17,21375
3963,553268929,9780553268930.0,Pat Conroy,1976.0,The Great Santini,The Great Santini,eng,4.13,22921
3964,806512814,9780806512820.0,Dalton Trumbo,1939.0,Johnny Got His Gun,Johnny Got His Gun,eng,4.16,24871
3965,446607274,9780446607280.0,Michael Connelly,1999.0,Angels Flight,"Angels Flight (Harry Bosch, #6; Harry Bosch Universe, #7)",eng,4.13,25469
3966,743243781,9780743243780.0,Frank McCourt,2005.0,Teacher Man,"Teacher Man (Frank McCourt, #3)",en-CA,3.73,23736
3967,006177894X,9780061778940.0,Ellen Schreiber,2008.0,Vampire Kisses: The Beginning (Vampire Kisses Omnibus),"Vampire Kisses: The Beginning (Vampire Kisses, #1-3)",en-US,4.12,25698
3968,1423161610,9781423161620.0,Eoin Colfer,2012.0,The Last Guardian,"The Last Guardian (Artemis Fowl, #8)",eng,4.15,34459
3969,345447980,9780345447980.0,"Pierre Boulle, Xan Fielding",1963.0,La planète des singes,Planet of the Apes,eng,3.91,22742
3970,451231619,9780451231610.0,Rachel Caine,2010.0,Ghost Town,"Ghost Town (The Morganville Vampires, #9)",en-US,4.27,31362
3971,440132940,9780440132940.0,Belva Plain,1978.0,Evergreen,Evergreen,eng,3.98,23790
3973,038531387X,9780385313870.0,James Dickey,1970.0,Deliverance,Deliverance,eng,3.86,24522
3974,689860072,9780689860070.0,Anne McCaffrey,1977.0,Dragonsinger,"Dragonsinger (Harper Hall, #2)",eng,4.26,31874
3975,61996203,9780061996210.0,Cynthia Hand,2013.0,Boundless,"Boundless (Unearthly, #3)",eng,4.15,36433
3977,1421506238,9781421506230.0,"Katsura Hoshino, Mayumi Kobayashi",2004.0,"D.Gray-man, Volume 1","D.Gray-man, Volume 01",eng,4.21,23910
3978,553299492,9780553299500.0,Isaac Asimov,1983.0,The Robots of Dawn,The Robots of Dawn (Robot #3),eng,4.13,26075
3979,440241359,9780440241360.0,"Ian Caldwell, Dustin Thomason",2004.0,The Rule of Four,The Rule of Four,eng,3.22,22724
3980,751552615,9780751552610.0,Jessica Sorensen,2013.0,The Redemption of Callie & Kayden,"The Redemption of Callie & Kayden (The Coincidence, #2)",eng,4.11,38452
3982,446699551,9780446699560.0,Michael Connelly,2005.0,The Closers,"The Closers (Harry Bosch, #11; Harry Bosch Universe, #13)",eng,4.08,24688
3983,60525592,9780060525590.0,Erin Hunter,2003.0,Fire and Ice,"Fire and Ice (Warriors, #2)",eng,4.36,30745
3984,373773927,9780373773920.0,Gena Showalter,2009.0,The Darkest Whisper,The Darkest Whisper (Lords of the Underworld #4),eng,4.33,35144
3985,1400083028,9781400083020.0,Rob Sheffield,2007.0,"Love Is a Mix Tape: Life and Loss, One Song at a Time",Love Is a Mix Tape,en-US,3.83,21971
3986,802142648,9780802142640.0,"Legs McNeil, Gillian McCain",1996.0,Please Kill Me: The Uncensored Oral History of Punk,Please Kill Me: The Uncensored Oral History of Punk,en-US,4.16,20652
3988,64440591,9780064440590.0,Arnold Lobel,1976.0,Frog and Toad All Year,"Frog and Toad All Year (Frog and Toad, #3)",en-US,4.34,28930
3989,786915889,9780786915880.0,R.A. Salvatore,1998.0,"The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3)","The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3; Legend of Drizzt, #1-3)",eng,4.33,20722
3990,425217248,9780425217240.0,Laurell K. Hamilton,2007.0,"The Harlequin (Anita Blake, Vampire Hunter, #15)","The Harlequin (Anita Blake, Vampire Hunter #15)",en-US,3.9,35620
3991,64410471,9780064410470.0,Sarah Weeks,2004.0,So B. It,So B. It,eng,4.1,26658
3992,1416954171,9781416954170.0,Margaret Peterson Haddix,2008.0,Found,"Found (The Missing, #1)",eng,3.97,30807
3996,8370540791,9788370540790.0,Andrzej Sapkowski,1994.0,Krew elfów,"Krew elfów (Saga o Wiedźminie, #3)",pol,4.23,11981
3998,60512148,9780060512150.0,Marian Keyes,2002.0,Angels," Angels (Walsh Family, #3)",en-US,3.73,25680
3999,141699792X,9781416997920.0,Brandon Mull,2011.0,A World Without Heroes,"A World Without Heroes (Beyonders, #1)",en-US,4.07,27160
4000,1741663016,9781741663010.0,John Flanagan,2008.0,The Kings of Clonmel,"The Kings of Clonmel (Ranger's Apprentice, #8)",eng,4.29,30299
4001,62200631,9780062200630.0,Joe Hill,2016.0,The Fireman,The Fireman,eng,3.92,17052
4002,62194720,9780062194720.0,Pittacus Lore,2014.0,The Revenge of Seven,"The Revenge of Seven (Lorien Legacies, #5)",eng,4.28,26075
4003,1934648205,9781934648210.0,Lew Wallace,1880.0,Ben-Hur: A Tale of the Christ,Ben-Hur: A Tale of the Christ,eng,4.02,25280
4004,156421178,9780156421170.0,"George Orwell, Lionel Trilling",1938.0,Homage to Catalonia,Homage to Catalonia,eng,4.14,22227
4005,446694843,9780446694840.0,Lolly Winston,2004.0,Good Grief,Good Grief,en-US,3.72,24273
4006,345533488,9780345533490.0,"George R.R. Martin, Gary Gianni",2013.0,A Knight of the Seven Kingdoms,"A Knight of the Seven Kingdoms (The Tales of Dunk and Egg, #1-3)",eng,4.19,20009
4007,1423121287,9781423121280.0,Melissa de la Cruz,2010.0,Misguided Angel,"Misguided Angel (Blue Bloods, #5)",en-US,3.93,33454
4012,1593078226,9781593078220.0,"Joss Whedon, Georges Jeanty",2007.0,The Long Way Home,"Buffy the Vampire Slayer: The Long Way Home (Season 8, #1)",en-CA,3.96,26561
4013,61718947,9780061718950.0,Anthony Bourdain,2010.0,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook,en-US,3.73,21973
4014,055323370X,9780553233700.0,L.M. Montgomery,1923.0,Emily of New Moon,"Emily of New Moon (Emily, #1)",eng,4.09,33317
4015,802150594,9780802150590.0,"Mikhail Bulgakov, Mirra Ginsburg, Mikhail Bulgakov",1925.0,Собачье сердце,Heart of a Dog,eng,4.14,20086
4016,679723110,9780679723110.0,John Gardner,1970.0,Grendel,Grendel,en-US,3.69,25787
4017,61144835,9780061144840.0,Bernard Cornwell,2005.0,The Pale Rider,"The Pale Horseman (The Saxon Stories, #2)",en-US,4.27,21686
4018,140092501,9780140092510.0,James Gleick,1987.0,Chaos: Making a New Science,Chaos: Making a New Science,eng,3.98,21703
4019,785100490,9780785100490.0,"Kurt Busiek, Alex Ross",1993.0,Marvels,Marvels,eng,4.21,21636
4020,193636574X,9781936365750.0,Dave Eggers,2012.0,A Hologram for the King,A Hologram for the King,eng,3.29,20094
4021,1595144919,9781595144910.0,"Jay Asher, Carolyn Mackler",2011.0,The Future of Us,The Future of Us,en-US,3.58,32986
4022,316024643,9780316024650.0,James Patterson,2008.0,Cross Country,"Cross Country (Alex Cross, #14)",eng,3.83,26068
4023,1849231842,9781849231850.0,Kristen Ashley,2008.0,Rock Chick,"Rock Chick (Rock Chick, #1)",en-GB,4.2,41292
4024,1442445807,9781442445800.0,Suzanne Young,2013.0,The Program,"The Program (The Program, #1)",eng,4.07,30517
4025,446699535,9780446699530.0,Michael Connelly,2002.0,City of Bones,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)",eng,4.04,25096
4026,345461665,9780345461670.0,Peter F. Hamilton,2005.0,Judas Unchained,Judas Unchained,eng,4.3,20850
4027,1400031362,9781400031370.0,Alexander McCall Smith,2001.0,Morality for Beautiful Girls,"Morality for Beautiful Girls (No. 1 Ladies' Detective Agency, #3)",eng,3.97,29574
4028,1416571736,9781416571740.0,Jennifer Echols,2009.0,Going Too Far,Going Too Far,en-US,3.93,35071
4029,62120395,9780062120400.0,Philipp Meyer,2012.0,The Son,The Son,eng,3.98,19821
4030,312938810,9780312938820.0,Sherrilyn Kenyon,2007.0,The Dream Hunter,"The Dream Hunter (Dark-Hunter #10, Dream-Hunter #1)",en-US,4.06,34888
4031,60735449,9780060735450.0,"Christopher Moore, Oliver Wyman",1997.0,Island of the Sequined Love Nun,Island of the Sequined Love Nun,en-GB,3.78,25166
4032,1250074134,9781250074130.0,Bryn Greenwood,2016.0,All the Ugly and Wonderful Things,All the Ugly and Wonderful Things,eng,4.12,30089
4033,670785601,9780670785600.0,Sarah Dessen,2013.0,The Moon and More,The Moon and More,eng,3.63,29896
4035,609602195,9780609602200.0,"Ina Garten, Melanie Acevedo",1999.0,The Barefoot Contessa Cookbook,The Barefoot Contessa Cookbook,en-GB,4.21,22497
4036,1595143424,9781595143430.0,"Kathy Reichs, Brendan Reichs",2010.0,Virals,"Virals (Virals, #1)",en-US,3.94,30226
4039,080508925X,9780805089260.0,Rhoda Janzen,2009.0,Mennonite in a Little Black Dress: A Memoir of Going Home,Mennonite in a Little Black Dress: A Memoir of Going Home,en-US,3.17,23096
4040,446607711,9780446607710.0,David Baldacci,1998.0,The Simple Truth,The Simple Truth,en-US,4.03,23615
4041,034550500X,9780345505000.0,Justin Cronin,2016.0,The City of Mirrors,"The City of Mirrors (The Passage, #3)",eng,4.2,16352
4044,765345048,9780765345040.0,Jacqueline Carey,2002.0,Kushiel's Chosen,"Kushiel's Chosen (Phèdre's Trilogy, #2)",en-US,4.31,28621
4045,8129135728,9788129135730.0,Chetan Bhagat,2014.0,Half Girlfriend,Half Girlfriend,en-CA,3.16,22082
4047,446675504,9780446675500.0,Octavia E. Butler,1993.0,"Parable of the Sower (Earthseed, #1)","Parable of the Sower (Earthseed, #1)",eng,4.14,25577
4048,1846057914,9781846057920.0,"James Patterson, Maxine Paetro",2012.0,11th hour,"11th Hour (Women's Murder Club, #11)",eng,4.02,22697
4049,765329042,9780765329040.0,"Orson Scott Card, Aaron Johnston",2012.0,"Earth Unaware (The First Formic War, #1) ","Earth Unaware (The First Formic War, #1)",en-US,3.91,27961
4051,312658656,9780312658660.0,Daisy Goodwin,2010.0,My Last Duchess,The American Heiress,eng,3.41,23992
4052,671729489,9780671729490.0,V.C. Andrews,1984.0,Seeds of Yesterday,"Seeds of Yesterday (Dollanganger, #4)",en-US,3.81,27307
4055,60975776,9780060975780.0,Denis Johnson,1992.0,Jesus' Son: Stories,Jesus' Son,eng,4.15,20120
4056,141659521X,9781416595210.0,Vince Flynn,2012.0,The Last Man,"The Last Man (Mitch Rapp, #13)",en-US,4.34,21240
4057,034546401X,9780345464020.0,Amy Tan,2005.0,Saving Fish from Drowning: A Novel,Saving Fish from Drowning,eng,3.41,24579
4058,1439164681,9781439164690.0,Lisa Genova,2012.0,Love Anthony,Love Anthony,eng,3.94,22838
4059,159184021X,9781591840210.0,Seth Godin,2003.0,Purple Cow: Transform Your Business by Being Remarkable,Purple Cow: Transform Your Business by Being Remarkable,eng,3.78,25230
4060,399162437,9780399162440.0,Rick Yancey,2016.0,The Last Star,"The Last Star (The 5th Wave, #3)",eng,3.64,30324
4062,055327094X,9780553270940.0,Leon Uris,1970.0,QB VII,QB VII,eng,4.17,24396
4063,451466802,9780451466810.0,Jim Butcher,2015.0,The Aeronaut's Windlass ,"The Aeronaut's Windlass (The Cinder Spires, #1)",eng,4.18,20845
4064,861661419,9780861661410.0,"Alan Moore, Eddie Campbell, Pete Mullins",1999.0,From Hell,From Hell,eng,4.16,23971
4065,739453823,9780739453830.0,Nora Roberts,2005.0,Black Rose,"Black Rose (In the Garden, #2)",eng,4.03,29058
4066,553587692,9780553587690.0,Lisa Gardner,1997.0,The Perfect Husband,"The Perfect Husband (Quincy & Rainie, #1)",eng,4.01,26578
4067,345366239,9780345366240.0,Katherine Neville,1988.0,The Eight,The Eight (The Eight #1),eng,3.92,22928
4069,152052216,9780152052220.0,Edith Pattou,2003.0,East,East,en-US,4.14,30596
4070,345335082,9780345335080.0,Anne McCaffrey,1971.0,Dragonquest,"Dragonquest (Pern, #2)",en-US,4.09,31971
4071,393301583,9780393301590.0,"Sigmund Freud, James Strachey, Peter Gay",1930.0,Das Unbehagen in der Kultur,Civilization and Its Discontents,en-US,3.76,21447
4072,1444737090,9781444737100.0,James Bowen,2012.0,A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets,A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets,eng,3.96,17971
4073,345545850,9780345545860.0,J. Kenner,2013.0,Complete Me,"Complete Me (Stark Trilogy, #3)",eng,4.23,32212
4074,553392425,9780553392420.0,Robin Hobb,2014.0,Fool's Assassin,"Fool's Assassin (The Fitz and the Fool, #1)",eng,4.35,15601
4075,785115315,9780785115310.0,"Joss Whedon, John Cassaday",2004.0,"Astonishing X-Men, Volume 1: Gifted","Astonishing X-Men, Volume 1: Gifted",eng,4.17,22373
4076,006121471X,9780061214710.0,Melissa Marr,2009.0,Fragile Eternity,"Fragile Eternity (Wicked Lovely, #3)",en-US,3.83,37303
4078,006093316X,9780060933170.0,Clive Barker,1989.0,The Great and Secret Show,The Great and Secret Show (Book of the Art #1),eng,4.05,23328
4079,380715430,9780380715440.0,Bill Bryson,1990.0,The Mother Tongue: English and How It Got That Way,The Mother Tongue: English and How It Got That Way,en-US,3.95,24133
4080,446580260,9780446580270.0,Eric    Weiner,2008.0,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,en-US,3.83,23023
4082,151166066X,9781511660660.0,Elle Kennedy,2015.0,The Mistake,"The Mistake (Off-Campus, #2)",eng,4.15,37148
4083,60734566,9780060734560.0,Susan Elizabeth Phillips,2005.0,Match Me If You Can,"Match Me If You Can (Chicago Stars, #6)",eng,4.13,33805
4084,749932821,9780749932820.0,Nora Roberts,2001.0,"Heaven and Earth (Three Sisters Island, #2)","Heaven and Earth (Three Sisters Island, #2)",eng,4.13,28103
4085,425195481,9780425195480.0,Dean Koontz,1989.0,The Bad Place,The Bad Place,en-US,3.86,26848
4088,316043125,9780316043120.0,Stephenie Meyer,2011.0,The Twilight Saga: The Official Guide,"The Twilight Saga: The Official Illustrated Guide (Twilight, #4.5)",en-US,4.23,24065
4090,60628391,9780060628390.0,Richard J. Foster,1978.0,Celebration of Discipline: The Path to Spiritual Growth,Celebration of Discipline: The Path to Spiritual Growth,en-US,4.18,23026
4091,60931736,9780060931740.0,Muriel Spark,1961.0,The Prime of Miss Jean Brodie ,The Prime of Miss Jean Brodie,eng,3.76,26538
4092,609807900,9780609807900.0,Megan McCafferty,2001.0,"Sloppy Firsts (Jessica Darling, #1)","Sloppy Firsts (Jessica Darling, #1)",eng,3.94,31757
4093,316221333,9780316221340.0,Matthew Quick,2013.0,"Forgive Me, Leonard Peacock","Forgive Me, Leonard Peacock",eng,3.93,27647
4094,142401102,9780142401100.0,Richard Peck,1998.0,A Long Way From Chicago,"A Long Way from Chicago (A Long Way from Chicago, #1)",eng,3.92,27642
4095,446609404,9780446609400.0,James Patterson,1980.0,Virgin,Cradle and All,eng,3.87,25426
4097,1626720940,9781626720950.0,"Mariko Tamaki, Jillian Tamaki",2014.0,This One Summer,This One Summer,eng,3.67,29592
4099,1847371663,9781847371670.0,Nikki Sixx,2005.0,The Heroin Diaries: A Year in the Life of a Shattered Rock Star,The Heroin Diaries: A Year In The Life Of A Shattered Rock Star,en-GB,4.12,20531
4100,1934137197,9781934137190.0,Paul Harding,2008.0,Tinkers,Tinkers,eng,3.37,21665
4101,1857233808,9781857233800.0,Terry Brooks,1991.0,The Druid of Shannara,"The Druid of Shannara (Heritage of Shannara, #2)",eng,4.0,24815
4102,1502446936,9781502446930.0,Penelope Ward,2014.0,Stepbrother Dearest,Stepbrother Dearest,eng,4.14,34347
4103,140007780X,9781400077810.0,Alan Lightman,1992.0,Einstein's Dreams,Einstein's Dreams,eng,4.08,21241
4104,679734511,9780679734510.0,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",1872.0,Бесы,Demons,eng,4.26,20615
4105,749935871,9780749935870.0,Sherrilyn Kenyon,2004.0,Seize the Night,Seize the Night (Dark-Hunter #6),eng,4.36,29053
4110,739467042,9780739467050.0,Vikas Swarup,2005.0,Q & A: Slumdog Millionaire,Q & A,eng,3.98,13986
4112,553157248,9780553157250.0,Donald J. Sobol,1963.0,"Encyclopedia Brown, Boy Detective (Encyclopedia Brown, #1)","Encyclopedia Brown, Boy Detective (Encyclopedia Brown, #1)",eng,4.03,30283
4113,330411969,9780330411970.0,C.J. Sansom,2003.0,Dissolution,"Dissolution (Matthew Shardlake, #1)",eng,4.08,22863
4114,689872992,9780689872990.0,Lisi Harrison,2004.0,"The Clique (The Clique, #1)","The Clique (The Clique, #1)",en-GB,3.6,27783
4115,805092994,9780805093000.0,Elizabeth Kolbert,2014.0,The Sixth Extinction: An Unnatural History,The Sixth Extinction: An Unnatural History,eng,4.09,21113
4116,60885599,9780060885600.0,Ben Fountain,2012.0,Billy Lynn's Long Halftime Walk,Billy Lynn's Long Halftime Walk,eng,3.81,20778
4117,1594481717,9781594481710.0,Daniel H. Pink,2004.0,A Whole New Mind: Why Right-Brainers Will Rule the Future,A Whole New Mind: Why Right-Brainers Will Rule the Future,eng,3.95,20852
